player_id,player_name,team_id,total_cxa_goals,total_true_xa,total_actions,key_actions,pre_assists,passes,carries,dribbles,pass_credit,carry_credit,dribble_credit,avg_credit_per_action,avg_true_xa
2.0,Remo Freuler,3,3.8155663694311612,5.6032415794765535,43,7,9,24,19,0,1.9157473089398767,1.8998190604912844,0.0,0.08873410161467817,0.13030794370875706
907.0,Toni Kroos,26,3.8049413479406047,9.863592392612956,111,37,13,66,45,0,3.3648177974422637,0.44012355049834107,0.0,0.03427875088234779,0.08886119272624285
1201.0,Vladimír Coufal,45,3.5623327058790504,4.5261243893806995,41,15,10,27,14,0,2.6171462090963904,0.9451864967826599,0.0,0.08688616355802561,0.11039327778977316
667.0,Kieran Trippier,21,3.53961915719092,9.730797116214067,87,36,25,67,20,0,2.898700478115512,0.6409186790754076,0.0,0.040685277668861146,0.11184824271510421
729.0,Steven Zuber,3,3.5232693704891105,4.295598962124598,42,13,12,19,23,0,2.162352950411039,1.3609164200780715,0.0,0.08388736596402643,0.10227616576487138
357.0,Luka Modrić,22,3.45743971017659,11.132930600906642,125,36,26,74,51,0,2.8448537550737565,0.612585955102833,0.0,0.02765951768141272,0.08906344480725313
1106.0,Lamine Yamal Nasraoui Ebana,23,3.4568887855255666,6.101210873771544,67,24,18,29,38,0,1.1114206395258703,2.3454681459996958,0.0,0.051595355007844276,0.09106284886226185
336.0,Luke Shaw,21,3.4492951610194957,5.589779860381179,39,14,7,27,12,0,3.1732629694797647,0.2760321915397309,0.0,0.08844346566716656,0.14332768872772253
177.0,Heung-Min Son,13,3.2352717258163084,5.357664672369799,63,30,14,24,39,0,2.215229463500375,1.0200422623159333,0.0,0.05135351945740172,0.0850422963868222
396.0,Nicholas Williams Arthuer,23,3.2050409294869127,6.756333724932266,59,18,15,29,30,0,1.3294401045045632,1.875600824982349,0.0,0.054322727618422245,0.11451413093105535
1032.0,Takashi Inui,24,3.183997673359961,1.8725644663801604,19,8,4,6,13,0,1.4986018639815628,1.6853958093783976,0.0,0.16757882491368215,0.09855602454632423
526.0,Romelu Lukaku Menama,29,3.1161375293828066,5.19212863947783,51,23,10,22,29,0,1.1864079791767357,1.929729550206071,0.0,0.06110073587025111,0.10180644391133001
865.0,Paul Pogba,16,3.0684813505774122,4.6737859659255845,63,18,15,32,31,0,1.3756013003435208,1.6928800502338914,0.0,0.04870605318376845,0.07418707882421563
376.0,Raheem Sterling,21,3.0186031977251138,5.613466224344385,49,19,14,17,31,1,1.5125552552490724,1.5060479424760413,0.0,0.06160414689234926,0.11456053519070172
8.0,Granit Xhaka,3,3.016966452668213,7.910218060470074,96,11,15,55,41,0,1.9986981943083881,1.0182682583598248,0.0,0.03142673388196055,0.08239810479656327
1108.0,Fabián Ruiz Peña,23,2.9892202242388373,4.913263857145006,60,11,12,28,32,0,1.3494482064113207,1.6397720178275168,0.0,0.049820337070647286,0.08188773095241678
797.0,Philippe Coutinho Correia,7,2.9806884787762913,5.54561794946291,64,17,14,30,34,0,1.0421635644564284,1.9385249143198626,0.0,0.04657325748087955,0.08665028046035797
515.0,Thomas Meunier,29,2.949813764976257,6.388292445355262,47,13,11,24,23,0,1.8236964226463208,1.1261173423299358,0.0,0.06276199499949482,0.1359211158586226
444.0,Xavi Simons,11,2.946577435109013,3.0907608122456818,39,12,11,19,20,0,1.0210409006702204,1.9255365344387925,0.0,0.07555326756689776,0.07925027723706876
387.0,Pedro González López,23,2.9088318899721886,10.634267999074325,103,12,27,59,44,0,1.6252692448726926,1.2835626450994955,0.0,0.028241086310409596,0.10324532037936238
93.0,Vinícius José Paixão de Oliveira Júnior,7,2.8252643983779926,3.3106550510024015,26,10,9,10,16,0,0.8069327503825696,2.018331647995423,0.0,0.10866401532223048,0.12733288657701544
1315.0,Nicolò Barella,51,2.7700101948927216,4.103646930678685,45,6,13,24,21,0,1.2162572275001624,1.5537529673925592,0.0,0.06155578210872715,0.09119215401508188
1138.0,Marcel Sabitzer,43,2.7668007027425623,6.431951555807264,56,23,5,29,27,0,1.9894324950773188,0.7773682076652432,0.0,0.04940715540611718,0.11485627778227257
230.0,Ousmane Dembélé,16,2.7539587226518525,7.415898168622085,93,37,27,41,51,1,1.4230099272600676,1.3309487953917847,0.0,0.029612459383353253,0.07974084052281812
464.0,Joshua Kimmich,26,2.6986986436145366,14.952928680161095,120,38,38,66,54,0,1.9826773559235327,0.7160212876910037,0.0,0.02248915536345447,0.12460773900134246
517.0,Eden Hazard,29,2.695490033722171,8.001361221775394,72,23,21,31,40,1,1.1096244156537232,1.5858656180684478,0.0,0.0374373615794746,0.11113001696910269
216.0,Cristiano Ronaldo dos Santos Aveiro,15,2.6952841970289443,5.861769640300648,65,29,15,30,35,0,1.4167142890840614,1.2785699079448827,0.0,0.04146591072352222,0.09018107138924074
1494.0,Domenico Berardi,51,2.6885762743593298,4.767402335351221,35,16,11,15,20,0,1.6623623709330402,1.0262139034262894,0.0,0.07681646498169514,0.13621149529574916
200.0,Raphaël Adelino José Guerreiro,15,2.6373491137127454,6.538406949193271,59,14,14,33,26,0,1.9361991347019458,0.7011499790107991,0.0,0.044700832435809246,0.11082045676598765
70.0,Pierre-Emile Højbjerg,6,2.560588284659382,4.410921714623525,64,13,15,35,29,0,1.3745183985163545,1.1860698861430279,0.0,0.04000919194780284,0.06892065179099258
