player_id,player_name,team_id,total_cxa,total_true_xa,total_actions,key_actions,pre_assists,passes,carries,dribbles,pass_credit,carry_credit,dribble_credit,avg_credit_per_action,avg_true_xa
523.0,Dries Mertens,29,1.786480987056803,4.651395449378717,44,12,14,23,21,0,1.0170726474910399,0.769408339565763,0.0,0.04060184061492734,0.10571353294042539
207.0,João Félix Sequeira,15,1.7754594775646892,4.049766291435392,43,16,7,21,22,0,1.1234523236258136,0.6520071539388756,0.0,0.04128975529220207,0.09418061142873005
231.0,Theo Bernard François Hernández,16,1.7677822127634408,5.318960430778994,65,14,12,39,26,0,1.0778928309593516,0.6898893818040897,0.0,0.02719664942712986,0.08183016047352298
1494.0,Domenico Berardi,51,1.7669427743552641,4.767402335351221,35,16,11,15,20,0,1.1846523355912928,0.5822904387639715,0.0,0.05048407926729326,0.13621149529574916
1110.0,Mikel Oyarzabal Ugarte,23,1.7576129729503576,3.2584993756006675,47,18,13,17,30,0,0.9585561493059497,0.799056823644408,0.0,0.03739602070107144,0.06932977394895037
857.0,N''Golo Kanté,16,1.7264197526370584,3.773561536135773,56,11,9,33,23,0,1.24904165348072,0.4773780991563384,0.0,0.030828924154233186,0.06738502743099595
251.0,Hirving Rodrigo Lozano Bahena,18,1.7138850357513387,3.1869725938070803,53,19,14,18,35,0,0.8426094367474383,0.8712755990039005,0.0,0.032337453504742236,0.060131558373718495
1096.0,Donyell Malen,11,1.662803539558706,3.59122911840311,25,9,7,11,14,0,0.9282404382782969,0.7345631012804094,0.0,0.06651214158234824,0.1436491647361244
515.0,Thomas Meunier,29,1.6461904532287552,6.388292445355262,47,13,11,24,23,0,0.8734907725829548,0.7726996806458002,0.0,0.03502532879210118,0.1359211158586226
1108.0,Fabián Ruiz Peña,23,1.61699416752,4.913263857145006,60,11,12,28,32,0,0.8080846637578172,0.8089095037621826,0.0,0.026949902791999998,0.08188773095241678
376.0,Raheem Sterling,21,1.578370054635993,5.613466224344385,49,19,14,17,31,1,0.4915176488938877,1.0590783180139154,0.02777408772818967,0.03221163376808149,0.11456053519070172
46.0,Julián Álvarez,4,1.5391093938982308,2.795192215974356,20,8,4,8,12,0,0.2632612920090192,1.2758481018892114,0.0,0.07695546969491154,0.1397596107987178
2.0,Remo Freuler,3,1.5158736042503635,5.6032415794765535,43,7,9,24,19,0,0.8382889671111651,0.6775846371391986,0.0,0.035252874517450315,0.13030794370875706
1493.0,Lorenzo Insigne,51,1.5116748987208264,2.840164099493633,53,22,10,25,28,0,1.0130185245684202,0.49865637415240605,0.0,0.028522167900392952,0.05358800187723836
